0.222311	0	0.184572	0.211833	0.255068	0.275097	0.294787	0.378551	0.495670	0.617465	0.749815	0.885962	1.230438	1.122105	0.884276	0.681336	0.568230	0.492573	0	0	0	0	0.210018	0.194599	0.189936	0.140736	0.103531	0	0	0	0.127246	0.145857	0.163465	0.177504	0.206437	0.202818
0.221000	0	0.206759	0.232176	0.264672	0.284422	0.344490	0.450029	0.544764	0.673897	0.908759	1.443543	1.797985	1.185324	1.029657	0.895921	0.758354	0.637102	0	0	0	0	0.233073	0.195207	0.175875	0.132252	0.105862	0	0	0	0.142406	0.163245	0.177877	0.193904	0.228446	0.227368
0.225068	0.220604	0	0	0.281874	0.303204	0.395793	0.487021	0.597764	0.783659	1.217589	2.366662	1.601447	1.312307	1.244422	1.103538	0.970531	0.808056	0	0	0	0	0.235337	0.182057	0.155932	0.125691	0.110943	0	0	0	0.152816	0.169681	0.179289	0.206153	0.237815	0.234227
0.236453	0.240322	0	0	0.306439	0.341162	0.458865	0.527484	0.662335	0.909387	1.531145	2.034009	1.407519	1.544540	1.474574	1.353298	1.234193	1.052734	0	0	0	0	0.210953	0.160197	0.136943	0.123537	0.118920	0	0	0	0.162398	0.169205	0.185926	0.218670	0.247331	0.243763
0.252839	0.262395	0	0	0.340222	0.397720	0.509311	0.572422	0.710501	0.965914	1.325010	1.313438	1.349285	1.792609	1.649193	1.655356	1.595008	1.375878	1.016922	0	0	0	0.173145	0.137522	0.125666	0.124444	0.127427	0	0	0	0.167207	0.176172	0.203884	0.242485	0.263088	0.258437
0.274009	0.287663	0	0	0	0.421885	0.503425	0.579547	0.682062	0.835142	0.931490	0.943225	1.271329	1.610901	1.820395	2.109953	2.028168	1.697886	1.172973	0	0	0	0.137201	0.122695	0.122350	0.132199	0.142197	0	0	0.162970	0.170031	0.192420	0.222480	0.266815	0.293779	0.281101
0.296380	0.327401	0	0	0	0.436015	0.483848	0.530148	0.584843	0.628699	0.601661	0.724182	1.153024	1.553224	2.179817	2.608999	2.449493	1.961081	1.288473	0	0	0.124873	0.110458	0.113701	0.128362	0.145774	0.156586	0.163498	0	0.169445	0.177342	0.207920	0.242851	0.291954	0.331678	0.312979
0.341076	0.394265	0	0	0	0.410377	0.432291	0.426309	0.467551	0.478015	0.431459	0.689789	1.098000	1.610423	2.450838	2.827523	2.671421	2.095989	1.211171	0	0	0.088585	0.096327	0.114011	0.143450	0.161409	0.174703	0.176487	0	0.172199	0.179951	0.224434	0.272527	0.370840	0.382107	0.334651
0.450646	0.486512	0.484678	0	0	0.358734	0.315166	0.333397	0.378860	0.395423	0.415580	0.708229	1.074911	1.593561	2.218112	2.619646	2.404804	2.195179	0.759285	0	0	0.072278	0.093269	0.123370	0.159667	0.168859	0.197568	0.186942	0	0.195021	0.228202	0.249280	0.319268	0.464623	0.452260	0.398760
0.600964	0.586220	0.533922	0.461221	0	0.256250	0.221776	0.297019	0.367843	0.396001	0.425970	0.650393	1.010918	1.411401	1.813403	1.987729	1.829627	1.143796	0.318707	0	0.061506	0.073218	0.101087	0.138851	0.170906	0.174506	0.215286	0.190747	0.183506	0.213317	0.239518	0.292654	0.397457	0.594409	0.589989	0.572088
0.754355	0.675091	0.552761	0.426121	0.280132	0.197863	0.212133	0.324001	0.421738	0.391945	0.462874	0.579465	0.870096	1.140911	1.303757	1.316484	0.988025	0.433297	0.155758	0	0.061783	0.087717	0.121622	0.157332	0.191977	0.188240	0.220010	0.184110	0.188482	0.242015	0.291626	0.394321	0.547158	0.820342	0.832760	0.798782
0.885679	0.718234	0.543269	0.374198	0.243782	0.186171	0.248362	0.449772	0.448519	0.326302	0.411528	0.514516	0.723522	0.875259	0.887956	0.744854	0.475061	0.226213	0.105066	0	0.088583	0.114989	0.145866	0.184965	0.224913	0.214883	0.202728	0.160901	0.201926	0.273620	0.401316	0.544597	0.856953	1.242591	1.161917	1.036478
0.962986	0.732178	0.531618	0.328882	0.250242	0.236983	0.338649	0.461793	0.354240	0.307279	0.363833	0.472689	0.597505	0.620903	0.541082	0.435924	0.293369	0.171058	0.110841	0	0.140811	0.150377	0.182210	0.248384	0.281772	0.222347	0.147306	0.162437	0.259476	0.397451	0.644606	0.953603	1.537692	1.738062	1.515121	1.289411
1.112604	0.810368	0.599775	0.443567	0.346819	0.290949	0.331958	0.353274	0.324402	0.315214	0.379888	0.494221	0.535011	0.443785	0.393023	0.347146	0.272101	0.208160	0.190127	0.216025	0.172276	0.181080	0.283866	0.428220	0.357159	0.215521	0.168932	0.228527	0.422603	0.724785	1.186330	1.616990	2.204280	2.266239	1.881252	1.574787
1.352546	1.067028	0.821395	0.585049	0.376199	0.279658	0.448141	0.503914	0.536509	0.672230	0.677881	0.671077	0.610171	0.540788	0.490040	0.444572	0.383800	0.356203	0.327086	0.211934	0.158615	0.340086	0.853688	0.789296	0.377941	0.230511	0.235124	0.450255	0.898066	1.537895	2.266709	2.611066	3.014721	2.617701	2.379782	2.023596
0	1.890728	1.568854	1.138081	0.902234	1.130721	1.551232	1.667184	1.716979	1.522803	1.339968	1.186013	1.056179	0.997369	0.933385	0.841244	0.747944	0.613487	0.463229	0.371655	0.656479	1.341001	1.305321	0.659903	0.306252	0.272170	0.641134	1.441307	2.347999	3.173497	3.818290	3.801776	4.413025	3.188800	3.062472	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
